date,usage_kw,time,tavg,tmin,tmax,prcp,wdir,wspd,pres
2017-07-09,272749.68,2017-07-09,23.4,18.9,28.3,0.0,271.0,19.1,1012.4
2017-07-10,326058.84,2017-07-10,24.9,18.3,30.6,0.0,228.0,20.2,1016.0
2017-07-11,327744.0,2017-07-11,22.6,19.4,28.3,4.3,175.0,13.0,1013.7
2017-07-12,360683.27999999997,2017-07-12,24.4,20.6,27.8,33.8,166.0,12.2,1014.2
2017-07-13,366623.28,2017-07-13,18.7,14.4,21.1,3.6,27.0,16.9,1017.1
2017-07-14,358178.4,2017-07-14,16.4,15.6,19.4,0.0,53.0,11.9,1019.1
2017-07-15,297928.8,2017-07-15,18.7,16.7,22.8,0.0,114.0,10.8,1012.9
2017-07-16,288820.44,2017-07-16,23.2,20.6,27.2,0.0,172.0,15.5,1013.0
2017-07-17,362995.2,2017-07-17,24.3,20.0,28.3,0.0,174.0,13.7,1017.4
2017-07-18,404481.6,2017-07-18,23.3,20.0,27.8,3.0,156.0,12.6,1018.5
2017-07-19,398706.48,2017-07-19,26.3,22.2,33.9,0.0,232.0,14.4,1015.1
2017-07-20,395747.28,2017-07-20,28.7,21.7,33.3,0.0,276.0,12.2,1012.2
2017-07-21,402614.64,2017-07-21,27.3,22.8,32.8,0.0,275.0,16.6,1009.6
2017-07-22,401399.64,2017-07-22,25.8,22.8,28.3,0.0,226.0,12.2,1009.8
2017-07-23,394372.8,2017-07-23,21.7,17.8,25.0,0.0,72.0,18.7,1011.0
2017-07-24,394884.0,2017-07-24,16.6,13.9,18.3,35.8,61.0,22.0,1013.3
2017-07-25,379396.8,2017-07-25,15.4,13.3,18.3,0.3,31.0,13.3,1019.2
2017-07-26,362340.0,2017-07-26,19.2,15.0,25.0,0.0,147.0,13.3,1022.0
2017-07-27,322493.76,2017-07-27,19.7,17.2,23.9,1.0,218.0,19.8,1014.8
2017-07-28,323488.08,2017-07-28,22.3,18.9,27.8,0.0,243.0,12.6,1010.1
2017-07-29,320910.48,2017-07-29,19.8,15.6,21.7,0.0,24.0,22.3,1011.6
2017-07-30,281966.4,2017-07-30,19.1,15.6,22.8,0.0,50.0,16.2,1014.7
2017-07-31,320306.4,2017-07-31,21.1,16.1,26.7,0.0,172.0,13.7,1016.7
2017-08-01,321673.68,2017-08-01,23.6,19.4,26.7,0.0,141.0,12.2,1016.3
2017-08-02,313536.96,2017-08-02,23.2,20.0,27.2,24.4,188.0,13.7,1017.6
2017-08-03,318319.2,2017-08-03,23.1,18.9,28.9,0.0,196.0,16.2,1019.2
2017-08-04,311025.24,2017-08-04,23.9,20.0,29.4,0.0,185.0,16.2,1017.6
2017-08-05,331565.04,2017-08-05,22.5,19.4,25.0,4.1,168.0,15.8,1012.4
2017-08-06,324122.04,2017-08-06,21.5,17.2,26.1,0.0,278.0,22.7,1014.5
2017-08-07,312566.04,2017-08-07,21.7,17.8,25.6,0.0,224.0,15.5,
2017-08-08,313609.32,2017-08-08,19.6,16.7,23.9,0.0,80.0,13.3,1013.7
2017-08-09,314560.44,2017-08-09,22.8,18.3,29.4,0.0,262.0,13.7,1020.2
2017-08-10,313696.8,2017-08-10,23.2,18.9,27.8,0.0,182.0,13.7,1022.9
2017-08-11,348047.64,2017-08-11,21.7,17.2,25.0,0.0,145.0,15.5,1020.3
2017-08-12,383298.84,2017-08-12,20.2,17.2,24.4,2.5,176.0,14.4,1014.2
2017-08-13,379569.6,2017-08-13,24.6,21.1,30.0,0.0,271.0,16.2,1011.9
2017-08-14,361699.2,2017-08-14,22.2,17.2,25.6,0.0,,9.4,1016.3
2017-08-15,327772.44,2017-08-15,22.6,18.9,26.7,0.0,210.0,14.4,1013.0
2017-08-16,323732.52,2017-08-16,23.7,18.9,29.4,0.0,299.0,16.9,1012.9
2017-08-17,317526.12,2017-08-17,22.7,17.2,28.3,0.0,,12.6,1016.4
2017-08-18,328024.08,2017-08-18,22.3,18.3,27.2,6.1,181.0,17.3,1012.4
2017-08-19,327260.88,2017-08-19,21.1,18.3,23.3,0.3,,10.1,
2017-08-20,279288.0,2017-08-20,24.1,22.2,29.4,0.0,277.0,17.3,1013.8
2017-08-21,334748.88,2017-08-21,25.1,20.6,30.6,0.0,253.0,15.5,1019.5
2017-08-22,340365.24,2017-08-22,25.9,21.1,32.8,0.0,198.0,20.5,1012.7
2017-08-23,341135.64,2017-08-23,25.4,20.6,28.9,1.0,255.0,19.8,1007.3
2017-08-24,332740.44,2017-08-24,22.5,17.8,27.2,0.0,273.0,12.6,1012.2
2017-08-25,306849.24,2017-08-25,19.9,17.2,24.4,0.0,346.0,12.6,1017.8
2017-08-26,307713.24,2017-08-26,19.3,15.6,23.3,0.0,289.0,12.2,1023.5
2017-08-27,273477.24,2017-08-27,18.1,14.4,21.7,0.0,34.0,12.2,1025.2
2017-08-28,320579.64,2017-08-28,18.1,13.9,22.2,0.0,53.0,10.8,1026.5
2017-08-29,303710.4,2017-08-29,17.1,14.4,20.0,0.0,49.0,11.9,1024.1
2017-08-30,315337.68,2017-08-30,18.1,15.0,22.2,1.8,62.0,14.8,1013.9
2017-08-31,312278.4,2017-08-31,20.0,15.6,26.1,0.0,290.0,19.4,1010.5
2017-09-01,303357.6,2017-09-01,16.8,11.7,20.6,0.0,309.0,23.8,1016.5
2017-09-02,297712.44,2017-09-02,15.8,11.7,20.0,0.0,282.0,15.8,1022.6
2017-09-03,236404.8,2017-09-03,15.4,13.9,17.8,7.1,141.0,20.9,
2017-09-04,303624.0,2017-09-04,19.0,14.4,27.2,0.0,233.0,22.3,1010.3
2017-09-05,330810.84,2017-09-05,23.2,18.3,31.1,0.0,202.0,27.4,1008.4
2017-09-06,327348.0,2017-09-06,21.3,16.7,26.1,5.6,156.0,13.3,1011.4
2017-09-07,332618.4,2017-09-07,18.9,15.6,24.4,15.2,,17.3,1009.6
2017-09-08,327232.8,2017-09-08,18.6,15.0,23.3,0.0,262.0,16.6,1016.7
2017-09-09,315000.0,2017-09-09,16.8,12.8,20.0,0.3,342.0,13.3,1022.3
2017-09-10,270561.6,2017-09-10,16.8,13.3,20.6,0.0,348.0,14.0,1025.8
2017-09-11,318975.12,2017-09-11,19.0,12.8,26.7,0.0,296.0,15.8,1022.5
2017-09-12,316778.04,2017-09-12,22.3,16.1,30.0,0.0,,13.7,1014.2
2017-09-13,325922.04,2017-09-13,21.7,17.8,25.6,0.8,245.0,13.7,1011.0
2017-09-14,329003.27999999997,2017-09-14,23.5,19.4,28.9,8.4,230.0,18.0,1011.1
2017-09-15,337190.4,2017-09-15,21.9,18.9,25.0,5.3,148.0,11.2,1016.8
2017-09-16,364456.8,2017-09-16,19.6,16.7,22.8,0.0,,6.8,1020.8
2017-09-17,247507.2,2017-09-17,18.2,16.1,22.8,0.0,,7.2,1021.0
2017-09-18,317872.8,2017-09-18,18.5,17.2,20.0,0.0,,10.8,
2017-09-19,321075.72,2017-09-19,17.8,17.2,18.9,1.0,24.0,22.0,1018.5
2017-09-20,315892.8,2017-09-20,18.8,17.2,22.2,6.9,19.0,32.4,1012.0
2017-09-21,293032.8,2017-09-21,21.1,17.2,22.2,0.0,19.0,37.1,1014.9
2017-09-22,324135.72,2017-09-22,15.9,13.9,17.2,4.1,14.0,35.6,1016.0
2017-09-23,387633.60000000003,2017-09-23,18.0,15.6,24.4,0.8,,14.4,1016.3
2017-09-24,266586.48,2017-09-24,19.9,16.1,26.1,0.0,,5.0,1017.1
2017-09-25,326390.04,2017-09-25,21.4,17.8,25.6,0.0,,7.6,1017.9
2017-09-26,343353.6,2017-09-26,20.8,17.2,26.7,0.0,,7.9,1016.3
2017-09-27,377791.2,2017-09-27,23.5,18.3,30.0,0.0,189.0,13.7,1011.8
2017-09-28,378921.24,2017-09-28,23.8,13.9,25.6,0.0,308.0,21.2,1007.0
2017-09-29,336175.2,2017-09-29,15.2,11.1,20.0,0.0,,15.1,1015.2
2017-09-30,293126.4,2017-09-30,13.3,10.0,15.0,39.4,60.0,16.9,1021.8
2017-10-01,219678.12,2017-10-01,12.6,8.3,18.9,0.0,302.0,13.3,
2017-10-02,303818.4,2017-10-02,14.8,10.6,18.9,0.0,12.0,13.7,1028.7
2017-10-03,314424.0,2017-10-03,14.7,10.6,18.3,0.0,,14.4,1035.8
2017-10-04,317656.8,2017-10-04,16.8,11.7,25.0,0.0,229.0,25.6,1025.6
2017-10-05,317814.84,2017-10-05,21.3,17.8,26.7,0.0,242.0,17.3,1016.6
2017-10-06,321710.4,2017-10-06,20.4,15.6,25.6,0.0,269.0,10.1,1018.4
2017-10-07,299865.6,2017-10-07,19.0,15.6,24.4,0.0,,14.4,1019.7
2017-10-08,276031.44,2017-10-08,21.8,20.0,23.9,2.8,208.0,22.3,1013.8
2017-10-09,198691.2,2017-10-09,21.8,19.4,23.9,6.9,,17.6,
2017-10-10,321983.27999999997,2017-10-10,23.2,18.3,26.1,0.0,285.0,17.3,1014.6
2017-10-11,314035.2,2017-10-11,18.2,13.9,20.0,0.3,23.0,16.6,1021.5
2017-10-12,306360.0,2017-10-12,13.6,8.9,14.4,0.0,47.0,22.0,1029.7
2017-10-13,305344.8,2017-10-13,12.6,8.3,16.7,0.0,88.0,16.9,1031.2
2017-10-14,315388.8,2017-10-14,15.5,13.9,17.8,2.5,,5.0,1024.3
2017-10-15,245584.08,2017-10-15,18.1,15.0,23.9,0.0,205.0,21.6,1014.0
2017-10-16,317339.28,2017-10-16,17.0,6.7,21.1,0.0,298.0,22.0,
2017-10-17,289908.0,2017-10-17,8.9,4.4,14.4,0.0,289.0,16.6,1023.8
2017-10-18,267876.0,2017-10-18,14.0,8.3,22.2,0.0,237.0,15.1,1023.7
2017-10-19,327729.24,2017-10-19,16.3,11.1,23.3,0.0,209.0,21.2,1020.3
2017-10-20,290858.4,2017-10-20,17.3,14.4,21.7,0.0,276.0,19.8,1016.7
2017-10-21,319283.64,2017-10-21,17.8,10.6,25.6,0.0,236.0,10.8,1024.3
2017-10-22,239328.0,2017-10-22,15.9,12.2,18.9,0.0,,7.6,1028.8
2017-10-23,314193.24,2017-10-23,13.3,12.2,17.8,0.0,,6.5,
2017-10-24,333028.44,2017-10-24,19.1,16.7,23.9,1.8,163.0,29.9,1014.9
2017-10-25,320313.24,2017-10-25,19.5,14.4,21.1,32.8,160.0,13.7,
2017-10-26,302666.4,2017-10-26,15.0,9.4,16.7,8.9,130.0,20.5,1002.4
2017-10-27,289389.6,2017-10-27,11.5,8.3,16.7,0.0,242.0,17.6,1015.0
2017-10-28,296265.6,2017-10-28,13.3,7.8,19.4,0.0,187.0,14.0,1017.3
2017-10-29,232732.8,2017-10-29,14.7,13.3,16.1,25.4,124.0,27.0,1009.6
2017-10-30,309880.8,2017-10-30,15.2,10.6,18.3,23.9,200.0,36.7,
2017-10-31,276306.84,2017-10-31,11.4,7.8,14.4,0.0,245.0,20.9,1014.3
2017-11-01,273960.0,2017-11-01,9.1,5.0,11.7,0.0,134.0,10.4,1027.2
2017-11-02,297798.48,2017-11-02,14.8,11.1,21.7,0.0,167.0,14.8,1025.2
2017-11-03,302292.0,2017-11-03,17.9,10.6,23.9,0.3,231.0,23.8,1016.9
2017-11-04,302580.0,2017-11-04,10.3,6.1,11.1,0.0,34.0,16.9,1026.6
2017-11-05,233999.64,2017-11-05,11.3,10.0,15.6,0.0,108.0,16.6,1025.3
2017-11-06,296618.4,2017-11-06,16.2,10.0,17.8,2.0,230.0,21.6,1012.8
2017-11-07,267040.08,2017-11-07,8.6,2.8,10.0,3.3,354.0,16.6,1022.2
2017-11-08,297511.2,2017-11-08,4.7,2.8,7.2,0.8,12.0,18.7,1024.8
2017-11-09,294897.6,2017-11-09,4.9,1.1,8.9,0.0,,11.9,1021.5
2017-11-10,317742.84,2017-11-10,4.9,-4.3,9.4,0.5,280.0,29.5,1018.4
2017-11-11,284694.48,2017-11-11,-2.1,-4.9,2.8,0.0,317.0,15.5,
2017-11-12,222271.2,2017-11-12,1.7,-1.6,6.7,0.0,,6.1,
2017-11-13,313048.8,2017-11-13,4.3,2.8,6.1,3.3,336.0,14.8,1027.9
2017-11-14,313148.88,2017-11-14,3.9,2.8,6.7,0.0,352.0,15.8,1026.5
2017-11-15,298539.72,2017-11-15,4.0,1.1,6.7,0.0,50.0,13.0,1024.8
2017-11-16,302694.84,2017-11-16,6.4,3.3,10.0,4.8,,16.2,1011.1
2017-11-17,292917.6,2017-11-17,5.4,1.1,6.7,0.0,293.0,25.9,1011.1
2017-11-18,330032.88,2017-11-18,3.2,-1.0,11.1,2.3,,10.8,1010.1
2017-11-19,235166.4,2017-11-19,10.9,3.3,15.6,5.8,235.0,29.5,
2017-11-20,309535.2,2017-11-20,3.6,1.7,5.6,0.0,256.0,25.9,1011.4
2017-11-21,314380.44,2017-11-21,7.3,1.7,15.0,0.0,214.0,23.0,1017.5
2017-11-22,281980.08,2017-11-22,9.3,3.3,11.1,22.6,,18.0,1012.6
2017-11-23,151660.8,2017-11-23,3.2,0.0,6.1,0.0,293.0,14.8,1015.4
2017-11-24,292888.8,2017-11-24,3.9,-0.5,10.0,0.0,224.0,14.8,1015.0
2017-11-25,292260.6,2017-11-25,7.9,3.3,14.4,0.0,211.0,17.3,1007.1
2017-11-26,225064.8,2017-11-26,8.8,2.8,10.6,0.0,267.0,24.8,1008.1
2017-11-27,281467.8,2017-11-27,4.1,-2.7,8.3,0.0,277.0,20.9,1015.1
2017-11-28,310039.2,2017-11-28,-0.6,-5.5,8.3,0.0,,14.8,1028.5
2017-11-29,297799.2,2017-11-29,9.8,3.3,16.1,0.0,268.0,26.6,1018.2
2017-11-30,306482.4,2017-11-30,3.8,-1.0,7.2,0.0,208.0,12.6,1024.1
2017-12-01,296150.04,2017-12-01,7.9,3.3,10.6,2.3,309.0,16.6,1019.7
2017-12-02,312883.2,2017-12-02,3.9,1.1,6.1,0.0,,8.3,1025.2
2017-12-03,223992.0,2017-12-03,4.1,1.1,6.7,0.0,352.0,7.9,1024.2
2017-12-04,299224.44,2017-12-04,3.8,0.6,6.1,0.0,39.0,11.5,1030.6
2017-12-05,305798.4,2017-12-05,5.2,3.3,15.0,2.0,158.0,25.6,1023.5
2017-12-06,299390.4,2017-12-06,10.6,2.2,14.4,11.7,246.0,22.7,
2017-12-07,330932.88,2017-12-07,3.9,0.6,8.3,0.0,253.0,18.4,1013.0
2017-12-08,333331.2,2017-12-08,2.6,-0.5,3.9,0.0,237.0,15.5,1016.0
2017-12-09,317296.8,2017-12-09,1.5,-0.5,2.8,16.8,320.0,12.2,
2017-12-10,234237.6,2017-12-10,0.7,-0.5,3.3,0.8,264.0,19.8,1008.5
2017-12-11,308318.4,2017-12-11,1.2,0.0,3.9,0.0,261.0,15.1,1015.0
2017-12-12,326980.8,2017-12-12,3.8,0.6,7.8,1.0,138.0,18.4,1003.1
2017-12-13,347342.4,2017-12-13,-2.0,-5.5,2.2,0.0,270.0,33.8,993.2
2017-12-14,349812.0,2017-12-14,-4.2,-7.1,-1.0,0.0,273.0,23.8,1005.9
2017-12-15,339264.0,2017-12-15,-5.7,-8.2,-2.7,0.0,230.0,11.9,1015.6
2017-12-16,338169.6,2017-12-16,-2.7,-5.5,1.1,0.0,273.0,22.0,1013.5
2017-12-17,226064.88,2017-12-17,-3.7,-6.6,-0.5,0.0,310.0,15.5,1024.1
2017-12-18,314394.83999999997,2017-12-18,-2.7,-5.5,3.3,0.0,,5.8,1018.6
2017-12-19,314660.52,2017-12-19,4.5,1.1,10.6,0.0,226.0,18.4,1007.1
2017-12-20,334677.6,2017-12-20,6.3,-0.5,8.3,0.0,280.0,25.2,1008.2
2017-12-21,364045.68,2017-12-21,-0.7,-3.2,0.6,0.0,325.0,16.2,1020.9
2017-12-22,362016.0,2017-12-22,-2.8,-4.9,3.3,2.5,27.0,14.4,1026.7
2017-12-23,363110.04,2017-12-23,-1.1,-3.8,6.1,14.7,311.0,12.6,1014.0
2017-12-24,224337.6,2017-12-24,2.1,0.0,3.9,0.0,343.0,18.0,1020.0
2017-12-25,297921.6,2017-12-25,0.7,-4.9,3.3,11.2,304.0,30.6,
2017-12-26,306582.84,2017-12-26,-3.6,-7.1,-2.7,0.0,264.0,24.5,1024.9
2017-12-27,326707.2,2017-12-27,-8.0,-11.0,-6.6,0.0,279.0,21.6,1030.0
2017-12-28,334087.2,2017-12-28,-12.1,-14.9,-11.0,0.0,289.0,27.7,1028.0
2017-12-29,325468.8,2017-12-29,-14.2,-16.6,-9.9,0.0,289.0,18.7,1023.5
2017-12-30,335498.4,2017-12-30,-11.7,-14.3,-7.7,0.3,270.0,13.7,1017.1
2017-12-31,279050.4,2017-12-31,-11.3,-15.5,-10.5,0.0,293.0,24.8,1019.2
2018-01-01,248882.4,2018-01-01,-14.7,-17.7,-10.5,0.0,294.0,26.3,1023.6
2018-01-02,313833.6,2018-01-02,-12.3,-15.5,-7.1,0.0,267.0,20.5,1024.6
2018-01-03,382903.2,2018-01-03,-6.2,-8.8,-1.6,0.0,226.0,15.1,1023.7
2018-01-04,369151.2,2018-01-04,-3.6,-5.5,-1.0,34.3,339.0,36.4,
2018-01-05,353541.24,2018-01-05,-7.8,-14.3,-4.3,0.0,269.0,40.0,997.6
2018-01-06,354398.4,2018-01-06,-13.1,-17.1,-11.0,0.0,276.0,35.3,1014.6
2018-01-07,346125.24,2018-01-07,-15.1,-18.8,-8.2,0.0,264.0,25.9,1029.2
2018-01-08,380959.2,2018-01-08,-4.3,-8.2,1.7,0.0,224.0,27.0,1018.9
2018-01-09,404559.72,2018-01-09,1.8,-0.5,6.1,0.0,258.0,22.3,1017.3
2018-01-10,404884.8,2018-01-10,-0.4,-3.8,2.2,0.0,,11.9,1030.3
2018-01-11,401954.4,2018-01-11,4.1,0.6,10.6,0.0,207.0,18.0,1026.9
2018-01-12,395236.44,2018-01-12,9.8,3.9,15.6,15.7,188.0,23.8,1014.0
2018-01-13,396452.88,2018-01-13,10.2,-7.1,16.1,31.5,252.0,32.4,1007.0
2018-01-14,373521.6,2018-01-14,-7.1,-9.9,-4.9,0.0,333.0,18.7,1034.5
2018-01-15,371628.0,2018-01-15,-8.9,-11.0,-6.0,0.0,345.0,22.0,1038.3
2018-01-16,403848.0,2018-01-16,-4.2,-6.6,0.6,0.0,,8.3,1032.4
2018-01-17,415475.64,2018-01-17,0.2,-0.5,1.1,5.3,31.0,10.4,1023.4
2018-01-18,403436.88,2018-01-18,-2.1,-6.0,0.0,0.0,299.0,18.0,1014.0
2018-01-19,392558.04,2018-01-19,-2.4,-4.9,1.1,0.0,,15.5,1014.0
2018-01-20,382219.2,2018-01-20,2.9,-1.6,8.3,0.0,235.0,23.0,1008.4
2018-01-21,364140.0,2018-01-21,5.8,1.1,9.4,0.0,,9.7,1019.2
2018-01-22,385610.4,2018-01-22,2.4,1.1,3.9,1.5,,7.9,
2018-01-23,393731.64,2018-01-23,3.5,0.0,12.8,32.0,349.0,14.8,
2018-01-24,413186.4,2018-01-24,3.6,-4.3,5.6,0.0,276.0,23.4,1009.2
2018-01-25,425750.04,2018-01-25,-3.6,-6.0,-1.0,0.0,303.0,25.9,1024.4
2018-01-26,410968.8,2018-01-26,-4.0,-7.1,1.1,0.0,,18.4,1036.5
2018-01-27,409730.04,2018-01-27,2.5,-3.8,11.7,0.0,201.0,26.3,1028.6
2018-01-28,313955.28,2018-01-28,9.4,6.1,11.1,0.8,250.0,16.6,1022.7
2018-01-29,372960.0,2018-01-29,3.6,-2.1,6.1,0.0,25.0,25.6,1023.8
2018-01-30,370065.24,2018-01-30,-2.9,-6.6,-0.5,3.8,339.0,24.5,1013.7
2018-01-31,366429.24,2018-01-31,-4.3,-7.7,-1.0,0.0,257.0,21.2,1019.3
2018-02-01,352224.36,2018-02-01,1.5,-1.0,7.8,1.0,213.0,21.6,1013.8
2018-02-02,334792.8,2018-02-02,0.2,-11.0,3.3,6.4,285.0,28.1,1011.8
2018-02-03,294048.0,2018-02-03,-8.3,-12.1,-2.1,0.0,236.0,20.9,1027.0
2018-02-04,248709.6,2018-02-04,0.2,-3.2,6.1,7.4,181.0,17.3,
2018-02-05,315468.0,2018-02-05,4.3,-4.3,6.1,9.1,293.0,21.6,
2018-02-06,320665.32,2018-02-06,-2.8,-5.5,1.1,0.0,258.0,13.3,1028.3
2018-02-07,317836.8,2018-02-07,-1.2,-4.9,6.1,16.5,,11.9,1024.2
2018-02-08,312638.4,2018-02-08,-1.2,-5.5,1.1,0.0,296.0,21.6,1023.5
2018-02-09,291016.8,2018-02-09,-2.9,-5.5,0.0,0.0,240.0,18.4,1032.4
2018-02-10,322200.0,2018-02-10,3.8,-1.0,11.1,4.1,185.0,13.7,1023.8
2018-02-11,242309.52,2018-02-11,6.2,3.3,9.4,17.5,351.0,11.5,
2018-02-12,318304.8,2018-02-12,5.0,0.6,8.9,0.0,,16.9,1023.0
2018-02-13,313581.6,2018-02-13,-1.3,-3.8,0.6,0.0,18.0,16.2,1040.8
2018-02-14,324336.96,2018-02-14,1.7,-2.1,8.3,0.0,213.0,18.0,1024.1
2018-02-15,320774.4,2018-02-15,5.6,1.7,9.4,0.0,215.0,13.7,1009.8
2018-02-16,304783.2,2018-02-16,9.3,1.1,12.2,0.5,265.0,17.6,1003.5
2018-02-17,312062.76,2018-02-17,0.6,-2.7,1.7,4.3,58.0,18.7,1025.6
2018-02-18,251718.48,2018-02-18,2.0,0.0,6.7,8.9,324.0,16.6,1022.1
2018-02-19,308880.0,2018-02-19,3.3,-3.2,10.0,1.5,201.0,20.2,1031.0
2018-02-20,331796.16,2018-02-20,12.9,5.6,21.1,0.3,217.0,17.3,1023.8
2018-02-21,389764.8,2018-02-21,13.2,5.0,22.2,0.0,225.0,23.0,1022.8
2018-02-22,297482.4,2018-02-22,7.9,0.0,12.8,2.0,,15.5,1036.4
2018-02-23,313077.6,2018-02-23,1.7,-0.5,4.4,3.0,61.0,14.8,1033.7
2018-02-24,306912.96,2018-02-24,7.2,2.8,12.8,0.0,293.0,16.6,1019.6
2018-02-25,241648.92,2018-02-25,4.3,2.8,5.0,13.0,60.0,23.0,1020.9
2018-02-26,316518.12,2018-02-26,6.1,3.3,10.6,0.0,289.0,16.9,1017.7
2018-02-27,315813.6,2018-02-27,6.5,2.2,11.7,0.0,270.0,15.1,1024.1
2018-02-28,325404.0,2018-02-28,8.5,3.9,15.6,0.3,211.0,19.4,1015.3
2018-03-01,321969.6,2018-03-01,8.6,4.4,15.6,0.0,105.0,15.8,1010.1
2018-03-02,286912.8,2018-03-02,4.5,1.7,6.1,58.4,27.0,61.2,998.1
2018-03-03,307555.2,2018-03-03,4.2,2.8,6.1,0.0,15.0,41.0,1012.6
2018-03-04,244144.8,2018-03-04,4.0,2.2,5.0,0.0,26.0,24.1,1016.8
2018-03-05,331027.2,2018-03-05,2.7,0.0,6.7,1.3,7.0,28.4,1015.6
2018-03-06,322738.92,2018-03-06,1.6,0.6,2.8,0.0,13.0,14.0,1017.5
2018-03-07,306957.6,2018-03-07,2.4,0.6,3.9,14.0,55.0,36.7,1010.4
2018-03-08,313308.0,2018-03-08,0.9,-0.5,3.3,18.0,305.0,25.2,1000.5
2018-03-09,284623.2,2018-03-09,0.9,-1.6,2.8,0.0,255.0,20.5,1003.4
2018-03-10,303710.4,2018-03-10,2.1,0.6,4.4,0.0,265.0,28.8,1007.7
2018-03-11,229363.2,2018-03-11,2.7,-0.5,6.7,0.0,,19.8,
2018-03-12,315158.4,2018-03-12,2.7,-1.6,5.6,0.0,36.0,22.3,1016.7
2018-03-13,289561.68,2018-03-13,0.7,-2.1,3.3,29.2,359.0,40.3,1000.3
2018-03-14,308764.8,2018-03-14,0.7,-1.6,5.0,0.8,248.0,29.2,995.5
2018-03-15,309153.6,2018-03-15,2.4,0.0,6.1,0.3,269.0,28.4,994.9
2018-03-16,283651.2,2018-03-16,1.4,-2.1,3.3,0.0,290.0,28.4,1000.8
2018-03-17,308498.4,2018-03-17,-0.5,-7.1,5.6,0.0,285.0,29.5,1005.3
2018-03-18,224352.0,2018-03-18,-4.9,-8.8,0.6,0.0,314.0,22.7,1010.8
2018-03-19,311882.4,2018-03-19,-2.4,-6.0,3.3,0.0,308.0,23.0,1012.4
2018-03-20,322063.2,2018-03-20,-0.4,-4.3,3.9,0.0,,14.0,1013.8
2018-03-21,326297.52,2018-03-21,1.1,0.0,3.9,0.0,26.0,31.7,
2018-03-22,324920.88,2018-03-22,2.2,0.0,5.6,2.3,12.0,21.6,
2018-03-23,291189.6,2018-03-23,3.2,1.7,5.6,0.0,350.0,15.5,1013.3
2018-03-24,299448.36,2018-03-24,4.3,1.1,7.8,0.3,351.0,14.4,1016.8
2018-03-25,226950.48,2018-03-25,2.1,0.0,3.9,1.8,22.0,23.0,
2018-03-26,295761.6,2018-03-26,1.4,-1.6,4.4,0.0,25.0,19.1,1039.4
2018-03-27,320745.6,2018-03-27,1.9,-2.1,5.6,0.0,34.0,13.7,1032.7
2018-03-28,318269.16,2018-03-28,5.2,2.2,12.2,0.3,121.0,9.4,1017.0
2018-03-29,315014.04,2018-03-29,6.1,2.8,10.0,0.3,,8.6,1016.6
2018-03-30,280173.24,2018-03-30,10.9,6.1,17.8,2.0,,19.1,
2018-03-31,309362.04,2018-03-31,8.2,3.9,13.9,0.0,281.0,23.0,1019.4
2018-04-01,226569.6,2018-04-01,8.8,2.8,15.0,0.0,241.0,28.8,1014.2
2018-04-02,312408.0,2018-04-02,2.8,-0.5,4.4,2.8,,9.4,1019.9
2018-04-03,310606.56,2018-04-03,3.3,0.0,8.9,11.9,174.0,16.2,1020.7
2018-04-04,308325.6,2018-04-04,6.9,3.9,14.4,5.1,,20.9,
2018-04-05,346737.6,2018-04-05,3.6,-1.0,6.1,0.0,276.0,34.9,1011.7
2018-04-06,278719.2,2018-04-06,1.3,-1.6,6.1,5.3,222.0,17.6,
2018-04-07,300909.6,2018-04-07,5.0,1.7,8.3,0.3,,19.4,1008.8
2018-04-08,229514.04,2018-04-08,2.6,0.0,5.6,0.0,343.0,21.6,1010.6
2018-04-09,301982.4,2018-04-09,2.6,-1.0,7.8,0.0,288.0,18.7,1019.0
2018-04-10,267120.0,2018-04-10,3.5,1.7,5.0,0.0,,5.8,1021.5
2018-04-11,291060.0,2018-04-11,3.0,-1.0,7.2,0.0,,17.6,1020.5
2018-04-12,307051.2,2018-04-12,6.2,2.2,12.8,1.5,179.0,18.7,1016.4
2018-04-13,295250.4,2018-04-13,12.7,6.7,20.6,0.0,218.0,15.1,1010.7
2018-04-14,303095.16,2018-04-14,8.2,3.3,11.1,0.0,43.0,21.2,1018.5
2018-04-15,221039.64,2018-04-15,2.3,0.6,3.9,1.0,56.0,36.0,
2018-04-16,282362.4,2018-04-16,4.2,2.2,11.7,39.9,85.0,31.7,1014.9
2018-04-17,309376.08,2018-04-17,8.3,4.4,10.0,0.0,247.0,24.8,999.4
2018-04-18,311471.64,2018-04-18,6.4,2.2,11.7,0.0,270.0,23.4,1004.3
2018-04-19,305352.72,2018-04-19,5.6,2.2,6.7,5.8,276.0,13.3,1006.8
2018-04-20,302190.48,2018-04-20,6.4,2.2,11.7,0.0,305.0,25.9,1016.2
2018-04-21,316634.04,2018-04-21,8.5,3.9,15.0,0.0,311.0,18.4,1024.4
2018-04-22,266694.48,2018-04-22,10.3,5.6,16.7,0.0,317.0,14.4,1027.0
2018-04-23,305438.4,2018-04-23,10.2,6.1,14.4,0.0,75.0,16.9,1031.0
2018-04-24,311255.28,2018-04-24,12.1,5.6,20.6,0.0,208.0,19.8,1027.6
2018-04-25,313919.28,2018-04-25,10.2,8.3,13.3,18.3,101.0,14.8,1015.7
2018-04-26,318557.16,2018-04-26,14.1,10.0,20.0,5.3,231.0,18.7,1003.7
